Clave de entidad federativa,Nombre de la entidad,Clave de municipio o delegación,Nombre del municipio o delegación,Clave de localidad,Nombre de la localidad,Clave de ageb,Clave de manzana,Población total,Población masculina,Población femenina,Población de 0 a 2 años,Población masculina de 0 a 2 años,Población femenina de 0 a 2 años,Población de 3 años y más,Población masculina de 3 años y más,Población femenina de 3 años y más,Población de 5 años y más,Población masculina de 5 años y más,Población femenina de 5 años y más,Población de 12 años y más,Población masculina de 12 años y más,Población femenina de 12 años y más,Población de 15 años y más,Población masculina de 15 años y más,Población femenina de 15 años y más,Población de 18 años y más,Población masculina de 18 años y más,Población femenina de 18 años y más,Población de 3 a 5 años,Población masculina de 3 a 5 años,Población femenina de 3 a 5 años,Población de 6 a 11 años,Población masculina de 6 a 11 años,Población femenina de 6 a 11 años,Población de 8 a 14 años,Población masculina de 8 a 14 años,Población femenina de 8 a 14 años,Población de 12 a 14 años,Población masculina de 12 a 14 años,Población femenina de 12 a 14 años,Población de 15 a 17 años,Población masculina de 15 a 17 años,Población femenina de 15 a 17 años,Población de 18 a 24 años,Población masculina de 18 a 24 años,Población femenina de 18 a 24 años,Población femenina de 15 a 49 años ,Población de 60 años y más,Población masculina de 60 años y más,Población femenina de 60 años y más,Relación hombres-mujeres,Población de cero a 14 años,Población de 15 a 64 años,Población de 65 años y más,Promedio de hijos nacidos vivos,Población nacida en la entidad,Población masculina nacida en la entidad,Población femenina nacida en la entidad,Población nacida en otra entidad,Población masculina nacida en otra entidad,Población femenina nacida en otra entidad,Población de 5 años y más residente en la entidad en junio de 2005,Población masculina de 5 años y más residente en la entidad en junio de 2005,Población femenina de 5 años y más residente en la entidad en junio de 2005,Población de 5 años y más residente en otra entidad en junio de 2005,Población masculina de 5 años y más residente en otra entidad en junio de 2005,Población femenina de 5 años y más residente en otra entidad en junio de 2005,Población de 3 años y más que habla alguna lengua indígena,Población masculina de 3 años y más que habla alguna lengua indígena,Población femenina de 3 años y más que habla alguna lengua indígena,Población de 3 años y más que habla alguna lengua indígena y no habla español,Población masculina de 3 años y más que habla alguna lengua indígena y no habla español,Población femenina de 3 años y más que habla alguna lengua indígena y no habla español,Población de 3 años y más que habla alguna lengua indígena y habla español,Población masculina de 3 años y más que habla alguna lengua indígena y habla español,Población femenina de 3 años y más que habla alguna lengua indígena y habla español,Población de 5 años y más que habla alguna lengua indígena,Población de 5 años y más que habla alguna lengua indígena y no habla español,Población de 5 años y más que habla alguna lengua indígena y habla español,Población en hogares censales indígenas,Población con limitación en la actividad,"Población con limitación para caminar o moverse, subir o bajar","Población con limitación para ver, aun usando lentes","Población con limitación para hablar, comunicarse o conversar",Población con limitación para escuchar,"Población con limitación para vestirse, bañarse o comer",Población con limitación para poner atención o aprender cosas sencillas,Población con limitación mental,Población sin limitación en la actividad,Población de 3 a 5 años que no asiste a la escuela,Población masculina de 3 a 5 años que no asiste a la escuela,Población femenina de 3 a 5 años que no asiste a la escuela,Población de 6 a 11 años que no asiste a la escuela,Población masculina de 6 a 11 años que no asiste a la escuela,Población femenina de 6 a 11 años que no asiste a la escuela,Población de 12 a 14 años que no asiste a la escuela,Población masculina de 12 a 14 años que no asiste a la escuela,Población femenina de 12 a 14 años que no asiste a la escuela,Población de 15 a 17 años que asiste a la escuela,Población masculina de 15 a 17 años que asiste a la escuela,Población femenina de 15 a 17 años que asiste a la escuela,Población de 18 a 24 años que asiste a la escuela,Población masculina de 18 a 24 años que asiste a la escuela,Población femenina de 18 a 24 años que asiste a la escuela,Población de 8 a 14 años analfabeta,Población masculina de 8 a 14 años analfabeta,Población femenina de 8 a 14 años analfabeta,Población de 15 años y más analfabeta,Población masculina de 15 años y más analfabeta,Población femenina de 15 años y más analfabeta,Población de 15 años y más sin escolaridad,Población masculina de 15 años y más sin escolaridad,Población femenina de 15 años y más sin escolaridad,Población de 15 años y más con primaria incompleta,Población masculina de 15 años y más con primaria incompleta,Población femenina de 15 años y más con primaria incompleta,Población de 15 años y más con primaria completa,Población masculina de 15 años y más con primaria completa,Población femenina de 15 años y más con primaria completa,Población de 15 años y más con secundaria incompleta,Población masculina de 15 años y más con secundaria incompleta,Población femenina de 15 años y más con secundaria incompleta,Población de 15 años y más con secundaria completa,Población masculina de 15 años y más con secundaria completa,Población femenina de 15 años y más con secundaria completa,Población de 18 años y más con educación pos-básica,Población masculina de 18 años y más con educación pos-básica,Población femenina de 18 años y más con educación pos-básica,Grado promedio de escolaridad,Grado promedio de escolaridad de la población masculina,Grado promedio de escolaridad de la población femenina,Población económicamente activa,Población masculina económicamente activa,Población femenina económicamente activa,Población no económicamente activa,Población masculina no económicamente activa,Población femenina no económicamente activa,Población ocupada,Población masculina ocupada,Población femenina ocupada,Población desocupada,Población masculina desocupada,Población femenina desocupada,Población sin derechohabiencia a servicios de salud  ,Población derechohabiente a servicios de salud,Población derechohabiente del IMSS  ,Población derechohabiente del ISSSTE,Población derechohabiente del ISSSTE estatal,Población derechohabiente por el Seguro Popular,Población soltera o nunca unida de 12 años y más,Población casada o unida de 12 años y más,Población que estuvo casada o unida de 12 años y más,Población con religión católica,"Protestantes, Evangélicas y Bíblicas diferentes de evangélicas",Población con otras religiones diferentes a las anteriores,Población sin religión,Total de hogares censales,Hogares censales con jefatura masculina,Hogares censales con jefatura femenina,Población en hogares censales,Población en hogares censales con jefatura masculina,Población en hogares censales con jefatura femenina,Total de viviendas,Total de viviendas habitadas,Total de viviendas particulares,Viviendas particulares habitadas,Total de viviendas particulares habitadas,Viviendas particulares deshabitadas,Viviendas particulares de uso temporal,Ocupantes en viviendas particulares habitadas,Promedio de ocupantes en viviendas particulares habitadas,Viviendas particulares habitadas con piso de material diferente de tierra,Viviendas particulares habitadas con piso de tierra,Viviendas particulares habitadas con un dormitorio,Viviendas particulares habitadas con dos dormitorios y más,Viviendas particulares habitadas con un solo cuarto ,Viviendas particulares habitadas con dos cuartos,Viviendas particulares habitadas con 3 cuartos y más,Promedio de ocupantes por cuarto en viviendas particulares habitadas,Viviendas particulares habitadas que disponen de luz eléctrica,Viviendas particulares habitadas que no disponen de luz eléctrica,Viviendas particulares habitadas que disponen de agua entubada en el ámbito de la vivienda,Viviendas particulares habitadas que no disponen de agua entubada en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que no disponen de drenaje,"Viviendas particulares habitadas que disponen de luz eléctrica, agua entubada de la red pública y drenaje",Viviendas particulares habitadas sin ningún bien,Viviendas particulares habitadas que disponen de radio,Viviendas particulares habitadas que disponen de televisor,Viviendas particulares habitadas que disponen de refrigerador,Viviendas particulares habitadas que disponen de lavadora,Viviendas particulares habitadas que disponen de automóvil o camioneta,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de línea telefónica fija,Viviendas particulares habitadas que disponen de teléfono celular,Viviendas particulares habitadas que disponen de internet
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,16,32,14,18,*,0,*,31,14,17,31,14,17,25,11,14,24,10,14,21,8,13,*,*,0,5,*,3,6,3,3,*,*,0,3,*,*,5,*,4,12,3,*,*,77.78,8,22,*,2.43,32,14,18,0,0,0,31,14,17,0,0,0,18,7,11,0,0,0,18,7,11,18,0,18,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,*,*,*,0,*,0,0,0,7,3,4,8,3,5,6,*,4,4,*,*,*,*,0,*,*,*,3,*,*,4.33,4.8,4,8,7,*,17,4,13,6,5,*,*,*,0,*,31,0,0,0,31,11,12,*,28,4,0,0,7,5,*,32,19,13,7,*,*,*,*,*,*,32,4.57,7,0,6,*,*,3,3,1.78,7,0,7,0,7,7,0,7,*,5,5,*,0,0,*,*,*,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,17,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,18,27,10,17,*,*,*,25,9,16,25,9,16,21,7,14,20,7,13,18,6,12,0,0,0,4,*,*,4,*,*,*,0,*,*,*,*,4,*,*,7,4,0,4,58.82,7,17,3,2,27,10,17,0,0,0,25,9,16,0,0,0,19,7,12,0,0,0,19,7,12,19,0,19,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,6,0,6,6,0,6,*,0,*,*,*,0,0,0,0,3,*,*,7,3,4,7.75,10.14,6.46,7,5,*,14,*,12,7,5,*,0,0,0,5,22,0,*,0,21,9,9,3,27,0,0,0,6,4,*,27,23,4,6,*,*,*,*,*,*,27,4.5,6,0,3,3,0,4,*,1.5,6,0,6,0,6,6,0,6,*,3,5,4,*,0,*,*,*,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,19,109,48,61,8,4,4,101,44,57,96,40,56,75,29,46,69,27,42,64,24,40,8,6,*,18,9,9,17,8,9,6,*,4,5,3,*,18,7,11,32,10,5,5,78.69,40,60,9,3,106,46,60,3,*,*,92,37,55,0,0,0,49,20,29,*,0,*,48,20,28,49,*,48,95,3,*,*,0,0,0,0,0,103,3,3,0,0,0,0,0,0,0,5,3,*,5,*,4,0,0,0,9,0,9,10,*,8,7,*,6,12,4,8,*,*,0,12,5,7,22,11,11,7.79,9.15,6.93,42,22,20,32,7,25,39,19,20,3,3,0,62,45,*,23,0,22,24,40,11,97,*,0,11,26,17,9,109,82,27,26,*,*,*,*,*,*,109,4.19,24,*,15,11,3,12,11,1.51,26,0,19,7,23,24,*,19,*,10,24,16,*,3,6,6,17,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,20,14,6,8,0,0,0,14,6,8,14,6,8,13,5,8,12,5,7,12,5,7,0,0,0,*,*,0,*,*,*,*,0,*,0,0,0,5,*,3,5,*,0,*,75,*,10,*,2,13,6,7,*,0,*,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,*,3,0,0,0,*,0,*,*,0,*,*,0,*,*,*,*,0,0,0,*,*,0,7,3,4,10.67,12.2,9.57,5,3,*,8,*,6,4,*,*,*,*,0,0,14,0,6,0,14,7,4,*,14,0,0,0,3,*,*,14,10,4,4,*,*,*,*,*,*,14,4.67,3,0,0,3,0,0,3,1,3,0,*,*,3,3,0,*,0,*,3,3,*,0,*,*,3,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,21,59,29,30,*,*,0,58,28,30,56,27,29,52,25,27,43,19,24,40,19,21,3,*,*,3,*,*,12,8,4,9,6,3,3,0,3,11,4,7,18,7,3,4,96.67,16,37,6,2.15,58,28,30,*,*,0,56,27,29,0,0,0,31,16,15,0,0,0,31,16,15,31,0,31,46,0,0,0,0,0,0,0,0,59,*,0,*,0,0,0,0,0,0,3,0,3,5,3,*,0,0,0,7,*,6,6,*,5,6,4,*,5,*,3,3,0,3,11,5,6,12,7,5,7.49,8.47,6.71,16,14,*,36,11,25,14,14,0,*,0,*,7,52,0,0,0,52,22,28,*,59,0,0,0,13,12,*,59,53,6,17,*,*,*,*,*,*,59,4.54,13,0,6,7,*,*,11,1.44,13,0,13,0,13,13,0,13,*,7,11,10,*,*,*,6,5,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,22,24,13,11,3,*,*,21,12,9,20,11,9,15,7,8,15,7,8,14,6,8,*,*,0,5,4,*,4,4,0,0,0,0,*,*,0,6,4,*,7,0,0,0,118.18,9,15,0,3.13,23,12,11,*,*,0,20,11,9,0,0,0,5,*,4,0,0,0,5,*,4,5,0,5,17,0,0,0,0,0,0,0,0,24,*,*,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,*,0,*,0,0,0,*,0,*,0,0,0,0,0,0,7,3,4,7,4,3,10.13,11,9.38,8,6,*,7,*,6,7,5,*,*,*,0,*,22,0,4,0,18,7,6,*,24,0,0,0,5,*,4,24,5,19,5,*,*,*,*,*,*,24,4.8,5,0,4,*,*,*,*,1.6,5,0,5,0,5,5,0,5,0,*,5,4,*,0,0,3,*,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,23,79,38,41,5,3,*,74,35,39,71,33,38,50,21,29,44,20,24,35,17,18,11,6,5,13,8,5,16,7,9,6,*,5,9,3,6,7,5,*,22,0,0,0,92.68,35,44,0,2.07,68,33,35,11,5,6,70,33,37,*,0,*,22,8,14,0,0,0,22,8,14,22,0,22,45,0,0,0,0,0,0,0,0,79,*,*,0,0,0,0,0,0,0,8,*,6,*,*,0,0,0,0,*,0,*,*,0,*,5,*,4,4,*,*,4,*,*,16,7,9,11,8,3,8.55,9.45,7.79,20,16,4,30,5,25,19,15,4,*,*,0,6,73,0,0,0,73,19,31,0,71,*,0,7,16,13,3,79,64,15,17,*,*,*,*,*,*,79,4.94,16,0,7,9,*,3,11,1.68,16,0,12,4,16,16,0,12,0,10,15,12,3,*,3,*,9,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,24,8,4,4,*,*,*,6,3,3,5,3,*,4,*,*,4,*,*,4,*,*,*,0,*,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*,0,100,4,4,0,7,7,4,3,*,0,*,5,3,*,0,0,0,3,*,*,0,0,0,3,*,*,3,0,3,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,*,*,*,*,*,*,*,*,*,0,0,0,0,8,0,0,0,8,0,*,*,8,0,0,0,3,*,*,8,7,*,5,*,*,*,*,*,*,8,2.67,3,0,3,0,*,*,0,2,*,*,3,0,*,*,*,*,*,*,*,*,*,0,0,0,0,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,25,63,29,34,5,*,4,58,28,30,56,27,29,42,19,23,37,17,20,33,16,17,*,*,*,14,8,6,15,8,7,5,*,3,4,*,3,11,5,6,18,*,*,0,85.29,26,37,0,1.96,59,26,33,4,3,*,51,23,28,5,4,*,20,12,8,0,0,0,20,12,8,20,0,20,42,0,0,0,0,0,0,0,0,63,*,*,*,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,4,3,*,*,*,*,7,5,*,6,*,4,3,*,*,8,*,6,10,5,5,7.7,7,8.3,22,16,6,20,3,17,18,12,6,4,4,0,5,58,0,4,0,54,12,29,*,59,0,0,4,16,15,*,63,60,3,20,*,*,*,*,*,*,63,3.94,16,0,11,5,3,7,6,1.62,16,0,13,3,14,16,0,13,0,9,14,10,*,0,*,0,9,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,26,44,19,25,3,*,*,41,18,23,38,16,22,29,13,16,24,10,14,24,10,14,3,*,*,9,3,6,10,5,5,5,3,*,0,0,0,5,*,4,11,*,0,*,76,20,23,*,2.25,36,15,21,7,3,4,37,15,22,*,*,0,17,6,11,*,*,0,16,5,11,17,*,16,37,9,*,*,0,*,*,0,3,35,3,*,*,*,*,0,4,*,*,0,0,0,0,0,0,3,3,0,9,4,5,8,3,5,6,*,4,0,0,0,0,0,0,4,*,*,6,3,3,5.42,6.3,4.79,13,10,3,15,*,13,11,8,3,*,*,0,10,34,0,0,0,34,9,17,3,42,*,0,0,12,9,3,44,32,12,17,*,*,*,*,*,*,44,3.67,9,3,11,*,3,5,4,1.63,9,3,6,6,7,7,5,3,3,7,6,*,0,0,0,0,5,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,27,26,11,15,*,0,*,25,11,14,22,10,12,15,7,8,13,5,8,12,5,7,5,*,3,5,*,3,6,4,*,*,*,0,*,0,*,*,*,*,6,*,*,*,73.33,13,12,*,3.63,23,11,12,3,0,3,21,10,11,*,0,*,12,5,7,0,0,0,12,5,7,12,0,12,26,*,*,0,0,*,0,0,0,24,3,*,*,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,4,*,3,4,*,3,*,*,*,*,*,0,3,*,*,*,*,*,*,0,*,5.08,5.2,5,5,4,*,10,3,7,5,4,*,0,0,0,4,22,0,0,0,22,4,10,*,26,0,0,0,6,5,*,26,22,4,8,*,*,*,*,*,*,26,4.33,6,0,*,4,0,*,4,1.37,6,0,5,*,6,6,0,5,0,4,6,5,0,0,0,0,*,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,28,41,20,21,3,*,*,38,19,19,36,17,19,33,15,18,30,14,16,27,13,14,*,*,0,3,*,*,5,3,*,3,*,*,3,*,*,7,4,3,11,6,*,4,95.24,11,26,4,3.76,39,18,21,*,*,0,34,16,18,0,0,0,18,8,10,*,0,*,16,8,8,18,*,16,41,*,*,0,0,0,0,0,0,39,*,*,0,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0,8,*,7,12,4,8,*,*,*,6,3,3,*,*,0,3,*,*,3,*,*,4.39,5,3.94,16,12,4,17,3,14,12,8,4,4,4,0,0,3,0,0,0,3,11,19,3,30,11,0,0,11,9,*,41,31,10,12,*,*,*,*,*,*,41,3.73,11,0,7,4,*,6,4,1.58,11,0,11,0,10,11,0,11,*,9,10,7,*,*,0,*,9,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,29,45,22,23,5,*,3,40,20,20,39,19,20,32,17,15,25,13,12,22,12,10,*,*,*,6,*,4,11,6,5,7,4,3,3,*,*,3,*,*,10,*,*,*,95.65,20,24,*,3.73,40,19,21,4,3,*,38,18,20,*,*,0,17,8,9,0,0,0,17,8,9,17,0,17,43,0,0,0,0,0,0,0,0,44,*,*,0,*,0,*,0,0,0,*,0,*,*,*,0,*,*,*,5,*,3,6,3,3,6,*,4,4,*,3,0,0,0,6,5,*,*,*,0,5.16,6.23,4,12,11,*,20,6,14,12,11,*,0,0,0,*,43,0,0,0,43,13,18,*,39,3,0,3,9,6,3,45,32,13,11,*,*,*,*,*,*,45,5,8,*,4,5,*,*,6,1.88,8,*,8,*,8,8,*,8,*,3,8,4,*,0,*,0,*,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,30,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,011A,1,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,011A,2,17,8,9,0,0,0,17,8,9,16,8,8,12,7,5,10,5,5,9,5,4,*,*,*,3,0,3,5,*,3,*,*,0,*,0,*,3,*,*,4,0,0,0,88.89,7,10,0,3.2,17,8,9,0,0,0,16,8,8,0,0,0,5,*,3,0,0,0,5,*,3,5,0,5,11,*,*,0,0,0,0,0,0,16,*,*,*,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,*,*,0,*,0,*,*,0,*,4,4,0,0,0,0,6.9,7.6,6.2,6,6,0,6,*,5,5,5,0,*,*,0,0,17,0,0,0,17,3,9,0,17,0,0,0,4,4,0,17,17,0,5,*,*,*,*,*,*,17,4.25,*,*,*,*,*,0,3,1.7,4,0,3,*,4,*,*,*,0,*,3,*,*,*,0,*,0,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,011A,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,011A,7,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,011A,9,17,10,7,0,0,0,17,10,7,17,10,7,13,7,6,13,7,6,9,5,4,0,0,0,4,3,*,*,*,0,0,0,0,4,*,*,*,*,*,5,*,*,0,142.86,4,13,0,2,17,10,7,0,0,0,17,10,7,0,0,0,11,6,5,0,0,0,11,6,5,11,0,11,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0,4,*,*,3,*,*,*,*,0,*,*,*,*,*,0,*,*,0,*,0,*,6.08,5.86,6.33,7,5,*,6,*,4,7,5,*,0,0,0,0,17,0,0,0,17,4,8,*,10,7,0,0,4,4,0,17,17,0,5,*,*,*,*,*,*,17,4.25,3,*,3,*,*,*,*,2.13,3,*,*,*,4,4,0,*,*,0,*,*,0,*,0,0,*,0
