ID_VIV,ID_PERSONA,ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,COBERTURA,ESTRATO,UPM,FACTOR,NUMPER,SEXO,EDAD,PARENT,PARENT_OTRO_C,IDENT_MADRE,IDENT_PADRE,SERSALUD,AFRODES,ACTA_NAC,DHSERSAL1,DHSERSAL2,PERTE_INDIGENA,ENT_PAIS_NAC,NACIONALIDAD,HLENGUA,QDIALECT_C,QDIALECT_INALI,HESPANOL,ELENGUA,ASISTEN,MUN_ASI,NOM_MUN_ASI,ENT_PAIS_ASI,TIE_TRASLADO_ESCU,MED_TRASLADO_ESC1,MED_TRASLADO_ESC2,MED_TRASLADO_ESC3,ESCOLARI,NIVACAD,ALFABET,ESCOACUM,MUN_RES10,NOM_MUN_RES10,ENT_PAIS_RES10,SITUA_CONYUGAL,IDENT_PAREJA,CONACT,OCUPACION_C,SITUACION_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA,INGTRMEN,ACTIVIDADES_C,MUN_TRAB,NOM_MUN_TRAB,ENT_PAIS_TRAB,TIE_TRASLADO_TRAB,MED_TRASLADO_TRAB1,MED_TRASLADO_TRAB2,MED_TRASLADO_TRAB3,ACTI_SIN_PAGO1,ACTI_SIN_PAGO2,ACTI_SIN_PAGO3,ACTI_SIN_PAGO4,ACTI_SIN_PAGO5,ACTI_SIN_PAGO6,ACTI_SIN_PAGO7,ACTI_SIN_PAGO8,HIJOS_NAC_VIVOS,HIJOS_FALLECIDOS,HIJOS_SOBREVIV,FECHA_NAC_M,FECHA_NAC_A,SOBREVIVENCIA,EDAD_MORIR_D,EDAD_MORIR_M,EDAD_MORIR_A,TAMLOC
130270000896,13027000089601,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84736,2,1,1,76,1,101,97,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,2,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,,,,,,,,,,2
130270000896,13027000089602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84736,2,2,3,70,2,201,97,97,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,1,2,7,1,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,4,2,8,2,6,7,1984,1,,,,2
130270000896,13027000089603,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84736,2,3,1,30,3,301,2,1,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,2,2,5,2,27,Huehuetla,13,6,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,2
130270000910,13027000091001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,1,1,64,1,101,3,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,5,2,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000910,13027000091002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,2,3,58,2,201,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,7,7,5,0,5,1,1989,1,,,,2
130270000910,13027000091003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,3,3,92,6,401,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,4,,34,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,2,1,10,1960,1,,,,2
130270000910,13027000091004,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,4,1,27,3,301,2,1,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,4,5,12,27,Huehuetla,13,6,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000910,13027000091005,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,5,1,27,5,417,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,1,6,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000910,13027000091006,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,6,3,25,3,301,2,1,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,4,11,5,16,27,Huehuetla,13,1,5,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,3,0,,,,,,,,,2
130270000920,13027000092001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,1,3,43,1,101,97,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,1,2,10,511,1,2,4,6,8,2,4,6,2143,6242,27,Huehuetla,13,1,6,,,0,0,0,0,0,13,12,7,3,0,3,4,2005,1,,,,2
130270000920,13027000092002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,2,1,42,2,201,96,96,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,2,2,5,2,27,Huehuetla,13,1,1,10,711,1,2,4,6,8,2,4,6,3429,2123,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000920,13027000092003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,3,3,9,3,301,1,2,5,3,1,1,,3,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,3,2,5,3,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000920,13027000092004,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,4,3,26,3,301,1,2,5,3,1,1,,3,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,33,,,,,,,,,,,,,,,,,,,0,0,0,12,0,8,12,7,0,,,,,,,,,2
130270000936,13027000093601,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,1,1,50,1,101,97,97,7,3,1,4,,1,13,5,1,712,702,5,,7,,,,,,,,4,10,5,16,27,Huehuetla,13,1,2,10,233,2,1,3,5,8,1,3,5,4000,6112,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000936,13027000093602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,2,3,48,2,201,96,96,5,3,1,4,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,14,3,0,3,1,1999,1,,,,2
130270000936,13027000093603,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,3,1,23,3,301,2,1,5,3,1,2,,3,13,5,3,,,,3,5,60,Tenango de Doria,13,4,1,,,3,11,5,15,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000941,13027000094101,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,1,3,46,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,2,33,,,,,,,,,,,,,,,,,,,0,0,24,0,1,1,2,0,4,0,4,12,1999,1,,,,2
130270000941,13027000094102,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,2,1,44,2,201,4,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,5,1,10,962,1,1,3,5,8,1,4,5,2600,6119,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,1,,,,,,,,,,2
130270000941,13027000094103,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,3,1,24,3,301,1,2,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,8,10,751,3,2,4,6,8,2,4,6,3857,3110,27,Huehuetla,13,1,6,,,0,0,12,0,0,0,0,0,,,,,,,,,,2
130270000941,13027000094104,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,4,3,76,7,415,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,4,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,2,6,1,1975,1,,,,2
130270000941,13027000094105,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,5,1,20,3,301,1,2,5,3,1,8,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,2,4,5,11,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,999,0,0,0,,,,,,,,,,2
130270000941,13027000094106,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,6,1,15,3,301,1,2,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,35,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,,,,,,,,,,2
130270000941,13027000094107,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,7,3,22,3,301,1,2,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,4,11,5,16,27,Huehuetla,13,6,,10,271,3,2,4,6,8,2,4,6,2000,6119,27,Huehuetla,13,1,6,,,0,0,5,5,0,1,1,0,0,,,,,,,,,2
130270000941,13027000094108,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,8,3,18,5,417,96,96,5,3,1,1,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,2,4,5,11,27,Huehuetla,13,1,3,31,,,,,,,,,,,,,,,,,,,0,0,12,0,0,1,1,0,1,0,1,1,2014,1,,,,2
130270000941,13027000094109,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,9,1,1,4,409,8,3,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000971,13027000097101,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,1,3,64,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,4,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,3,10,3,7,3,1989,1,,,,2
130270000971,13027000097102,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,2,3,39,3,301,1,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,5,2,5,5,27,Huehuetla,13,6,,10,511,3,2,4,6,8,2,4,6,2143,7221,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270000971,13027000097103,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,3,3,25,3,301,1,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,4,5,12,27,Huehuetla,13,6,,10,522,3,2,4,6,8,2,4,6,2357,8140,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270000976,13027000097601,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,1,1,60,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,5,2,10,611,2,2,4,6,8,2,4,6,3000,1110,27,Huehuetla,13,4,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000976,13027000097602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,2,3,57,2,201,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,18,0,0,0,10,8,7,2,11,0,11,6,2002,1,,,,2
130270000976,13027000097603,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,3,3,18,5,417,96,96,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,1,4,5,10,27,Huehuetla,13,1,7,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,2,1,1,0,1,3,2014,1,,,,2
130270000976,13027000097604,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,4,3,0,4,409,3,7,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000976,13027000097605,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,5,1,27,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,6,10,966,1,2,4,6,8,2,4,6,3214,5620,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000976,13027000097606,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,6,3,25,5,417,96,96,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,4,5,12,27,Huehuetla,13,1,5,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,2,1,0,,,,,,,,,2
130270000976,13027000097607,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,7,1,21,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,3,10,712,1,2,4,6,8,2,4,6,3429,2361,27,Huehuetla,13,2,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000976,13027000097608,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,8,3,37,3,301,2,1,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,6,,34,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270000976,13027000097609,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,9,1,19,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,2,3,5,8,27,Huehuetla,13,6,,10,734,5,,,,,,,,257,3140,27,Huehuetla,13,7,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000976,13027000097610,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,10,1,17,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,1,4,5,10,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000976,13027000097611,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,11,3,13,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,1,3,5,7,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,2
130270001008,13027000100801,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,1,3,43,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,96,33,,,,,,,,,,,,,,,,,,,0,0,100,100,0,14,14,4,2,0,2,9,2001,1,,,,2
130270001008,13027000100802,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,2,3,13,3,301,1,96,5,3,1,1,,1,9,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,3,5,7,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270001008,13027000100803,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,3,3,4,8,413,97,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001020,13027000102001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,1,3,38,1,101,96,96,5,3,1,1,,1,30,5,3,,,,3,7,,,,,,,,2,10,5,14,27,Huehuetla,13,5,2,33,,,,,,,,,,,,,,,,,,,0,0,100,0,0,14,14,7,2,0,2,6,2010,1,,,,2
130270001020,13027000102002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,2,1,39,2,201,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,4,11,5,16,27,Huehuetla,13,5,1,10,233,1,1,3,5,7,1,3,6,6000,6112,27,Huehuetla,13,4,1,,,0,0,0,40,0,0,0,0,,,,,,,,,,2
130270001020,13027000102003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,3,3,13,3,301,1,2,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,3,5,7,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7,0,0,,,,,,,,,2
130270001020,13027000102004,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,4,3,4,3,301,1,2,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001022,13027000102201,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,1,1,59,1,101,96,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,2,4,5,11,27,Huehuetla,13,5,2,10,751,5,,,,,,,,2571,7221,27,Huehuetla,13,7,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001022,13027000102202,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,2,3,57,2,201,97,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,14,5,9,1,8,3,1996,1,,,,2
130270001022,13027000102203,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,3,1,18,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,4,10,923,3,2,4,6,8,2,4,6,1286,4611,27,Huehuetla,13,7,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001022,13027000102204,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,4,3,21,5,417,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,3,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,5,2,0,2,2,2013,1,,,,2
130270001022,13027000102205,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,5,3,3,4,409,4,3,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001022,13027000102206,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,6,3,13,4,409,96,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,3,5,8,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7,5,0,,,,,,,,,2
130270001022,13027000102207,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,7,3,2,4,409,4,3,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001027,13027000102701,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,1,3,82,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,4,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,7,1952,1,,,,2
130270001027,13027000102702,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,2,3,62,3,301,1,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,1,1,7,0,27,Huehuetla,13,6,,10,511,5,,,,,,,,857,7221,27,Huehuetla,13,1,6,,,0,0,0,0,5,30,7,5,0,,,,,,,,,2
130270001027,13027000102703,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,3,3,32,4,409,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,5,20,5,4,0,,,,,,,,,2
130270001027,13027000102704,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,4,1,23,4,409,96,96,5,3,1,1,,1,13,5,1,712,702,5,,5,60,Tenango de Doria,13,4,1,,,3,4,5,12,27,Huehuetla,13,6,,10,751,3,9,4,6,8,2,4,6,999999,3110,27,Huehuetla,13,1,9,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001034,13027000103401,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,1,3,76,2,201,97,97,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,3,2,5,3,27,Huehuetla,13,1,2,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,2,1,8,1,7,5,1989,1,,,,2
130270001034,13027000103402,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,2,1,83,1,101,97,97,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,0,0,7,0,27,Huehuetla,13,1,1,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001036,13027000103601,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84733,2,1,1,78,1,101,97,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,2,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,,,,,,,,,,2
130270001036,13027000103602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84733,2,2,3,78,2,201,97,97,5,3,1,1,,1,13,5,1,331,501,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,1,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,2,2,0,9,1952,3,,,3,2
130270001038,13027000103801,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,1,1,48,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,2,10,966,1,1,3,6,8,2,4,6,3000,9314,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001038,13027000103802,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,2,3,36,2,201,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,14,3,5,0,5,10,2000,1,,,,2
130270001038,13027000103803,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,3,3,20,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,2,,33,,,,,,,,,,,,,,,,,,,0,0,100,0,0,14,7,2,1,0,1,11,2014,1,,,,2
130270001038,13027000103804,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,4,3,18,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,2,6,,,2,3,5,8,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270001038,13027000103805,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,5,1,12,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,2,6,,,6,2,5,6,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001038,13027000103806,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,6,3,11,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,5,2,5,5,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001038,13027000103807,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,7,1,4,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001038,13027000103808,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,8,1,0,4,409,3,96,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270001040,13027000104001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,1,1,77,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,5,2,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270001040,13027000104002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,2,3,75,2,201,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,2,5,2,3,9,1960,1,,,,2
